DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1458,Phenylpropanolamine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1470,Pimozide,Moderate
DDInter652,Epinephrine,DDInter1471,Pindolol,Major
DDInter652,Epinephrine,DDInter1472,Pioglitazone,Moderate
DDInter652,Epinephrine,DDInter1476,Pirbuterol,Moderate
DDInter652,Epinephrine,DDInter1506,Pramlintide,Moderate
DDInter652,Epinephrine,DDInter1526,Procarbazine,Moderate
DDInter1527,Prochlorperazine,DDInter652,Epinephrine,Moderate
DDInter1532,Promazine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1533,Promethazine,Moderate
DDInter652,Epinephrine,DDInter1537,Propiomazine,Moderate
DDInter1539,Propranolol,DDInter652,Epinephrine,Major
DDInter1543,Protriptyline,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1553,Quetiapine,Moderate
DDInter652,Epinephrine,DDInter1560,Racepinephrine,Moderate
DDInter652,Epinephrine,DDInter1572,Rasagiline,Moderate
DDInter652,Epinephrine,DDInter1581,Repaglinide,Moderate
DDInter1582,Reserpine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1605,Risperidone,Moderate
DDInter652,Epinephrine,DDInter1606,Ritodrine,Moderate
DDInter1621,Rosiglitazone,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1635,Salmeterol,Moderate
DDInter652,Epinephrine,DDInter1646,Saxagliptin,Moderate
DDInter652,Epinephrine,DDInter1653,Selegiline,Moderate
DDInter652,Epinephrine,DDInter1656,Selexipag,Moderate
DDInter652,Epinephrine,DDInter1660,Semaglutide,Moderate
DDInter652,Epinephrine,DDInter1664,Sevoflurane,Major
DDInter652,Epinephrine,DDInter1665,Sibutramine,Moderate
DDInter652,Epinephrine,DDInter1679,Sitagliptin,Moderate
DDInter652,Epinephrine,DDInter1697,Solriamfetol,Moderate
DDInter1704,Sotalol,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1746,Tapentadol,Moderate
DDInter652,Epinephrine,DDInter1769,Terbutaline,Moderate
DDInter1793,Thiethylperazine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1796,Thioridazine,Moderate
DDInter652,Epinephrine,DDInter1798,Thiothixene,Moderate
DDInter652,Epinephrine,DDInter1799,"Thyroid, porcine",Moderate
DDInter1809,Timolol,DDInter652,Epinephrine,Major
DDInter1810,Timolol (ophthalmic),DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1826,Tolazamide,Moderate
DDInter652,Epinephrine,DDInter1828,Tolbutamide,Moderate
DDInter1829,Tolcapone,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1845,Tranylcypromine,Moderate
DDInter1852,Treprostinil,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1866,Trifluoperazine,Moderate
DDInter1867,Triflupromazine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter45,Alimemazine,Moderate
DDInter652,Epinephrine,DDInter1876,Trimipramine,Major
DDInter1881,Troglitazone,DDInter652,Epinephrine,Moderate
DDInter1921,Vasopressin,DDInter652,Epinephrine,Moderate
DDInter1927,Venlafaxine,DDInter652,Epinephrine,Moderate
DDInter1967,Ziprasidone,DDInter652,Epinephrine,Moderate
DDInter16,Acetohexamide,DDInter900,Ibuprofen,Moderate
DDInter112,Aprepitant,DDInter900,Ibuprofen,Moderate
DDInter20,Acetylsalicylic acid,DDInter900,Ibuprofen,Major
DDInter164,Balsalazide,DDInter900,Ibuprofen,Moderate
DDInter195,Betamethasone,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter246,Budesonide,Moderate
DDInter364,Chlorpropamide,DDInter900,Ibuprofen,Moderate
DDInter380,Cimetidine,DDInter900,Ibuprofen,Minor
DDInter900,Ibuprofen,DDInter513,Dexamethasone,Moderate
DDInter900,Ibuprofen,DDInter518,Dexfenfluramine,Moderate
DDInter900,Ibuprofen,DDInter706,Exenatide,Moderate
DDInter717,Fenfluramine,DDInter900,Ibuprofen,Moderate
DDInter825,Glimepiride,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter826,Glipizide,Moderate
DDInter831,Glyburide,DDInter900,Ibuprofen,Moderate
DDInter885,Hydrocortisone,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter1004,Kanamycin,Moderate
DDInter900,Ibuprofen,DDInter1055,Levofloxacin,Moderate
DDInter900,Ibuprofen,DDInter1069,Linaclotide,Minor
DDInter900,Ibuprofen,DDInter1118,Magnesium hydroxide,Minor
DDInter1158,Mesalazine,DDInter900,Ibuprofen,Moderate
DDInter1164,Metformin,DDInter900,Ibuprofen,Moderate
DDInter1263,Naltrexone,DDInter900,Ibuprofen,Moderate
DDInter1269,Nateglinide,DDInter900,Ibuprofen,Moderate
DDInter1300,Nitisinone,DDInter900,Ibuprofen,Moderate
DDInter1309,Nizatidine,DDInter900,Ibuprofen,Minor
DDInter900,Ibuprofen,DDInter1334,Olsalazine,Moderate
DDInter900,Ibuprofen,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter900,Ibuprofen,DDInter1496,Potassium bicarbonate,Moderate
DDInter1497,Potassium chloride,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter1498,Potassium citrate,Moderate
DDInter900,Ibuprofen,DDInter1499,Potassium gluconate,Moderate
DDInter1513,Prednisolone,DDInter900,Ibuprofen,Moderate
DDInter1515,Prednisone,DDInter900,Ibuprofen,Moderate
DDInter1569,Ranitidine (bismuth citrate),DDInter900,Ibuprofen,Minor
DDInter1581,Repaglinide,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter1665,Sibutramine,Moderate
DDInter900,Ibuprofen,DDInter1713,Streptomycin,Moderate
DDInter1725,Sulfasalazine,DDInter900,Ibuprofen,Moderate
DDInter1826,Tolazamide,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter1828,Tolbutamide,Moderate
DDInter1855,Triamcinolone,DDInter900,Ibuprofen,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter900,Ibuprofen,Moderate
DDInter1916,Vancomycin,DDInter900,Ibuprofen,Moderate
DDInter692,Ethinylestradiol,DDInter83,Amoxicillin,Moderate
DDInter692,Ethinylestradiol,DDInter246,Budesonide,Moderate
DDInter885,Hydrocortisone,DDInter692,Ethinylestradiol,Moderate
DDInter1164,Metformin,DDInter692,Ethinylestradiol,Moderate
DDInter1515,Prednisone,DDInter692,Ethinylestradiol,Moderate
DDInter1916,Vancomycin,DDInter692,Ethinylestradiol,Moderate
DDInter16,Acetohexamide,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter867,Human adenovirus e serotype 4 strain cl-68578 antigen,Moderate
DDInter885,Hydrocortisone,DDInter36,Albiglutide,Moderate
DDInter885,Hydrocortisone,DDInter1632,Salbutamol,Minor
DDInter38,Aldesleukin,DDInter885,Hydrocortisone,Moderate
DDInter40,Alefacept,DDInter885,Hydrocortisone,Moderate
DDInter41,Alemtuzumab,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter46,Aliskiren,Moderate
DDInter885,Hydrocortisone,DDInter51,Alogliptin,Moderate
DDInter885,Hydrocortisone,DDInter58,Aluminum hydroxide,Minor
DDInter885,Hydrocortisone,DDInter61,Ambenonium,Moderate
DDInter885,Hydrocortisone,DDInter64,Amifampridine,Moderate
DDInter68,Amiloride,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter74,Aminophylline,Moderate
DDInter885,Hydrocortisone,DDInter76,Amiodarone,Major
DDInter885,Hydrocortisone,DDInter77,Amisulpride,Moderate
DDInter79,Amlodipine,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter81,Amobarbital,Moderate
DDInter85,Amphotericin B,DDInter885,Hydrocortisone,Moderate
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter885,Hydrocortisone,Moderate
DDInter87,Amphotericin B (lipid complex),DDInter885,Hydrocortisone,Moderate
DDInter88,Amphotericin B (liposomal),DDInter885,Hydrocortisone,Moderate
DDInter90,Amprenavir,DDInter885,Hydrocortisone,Moderate
DDInter94,Anakinra,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter98,Anisindione,Moderate
DDInter885,Hydrocortisone,DDInter100,Anthrax vaccine,Moderate
DDInter885,Hydrocortisone,DDInter107,Apalutamide,Moderate
DDInter112,Aprepitant,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter116,Arformoterol,Minor
DDInter885,Hydrocortisone,DDInter119,Armodafinil,Minor
DDInter885,Hydrocortisone,DDInter120,Arsenic trioxide,Major
DDInter885,Hydrocortisone,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter20,Acetylsalicylic acid,Moderate
DDInter885,Hydrocortisone,DDInter129,Atazanavir,Moderate
DDInter130,Atenolol,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter131,Atezolizumab,Moderate
DDInter885,Hydrocortisone,DDInter156,Azilsartan medoxomil,Moderate
DDInter885,Hydrocortisone,DDInter165,Baricitinib,Major
DDInter885,Hydrocortisone,DDInter160,Bacillus calmette-guerin substrain tice live antigen,Major
DDInter885,Hydrocortisone,DDInter176,Bempedoic acid,Major
DDInter177,Benazepril,DDInter885,Hydrocortisone,Moderate
DDInter179,Bendroflumethiazide,DDInter885,Hydrocortisone,Moderate
DDInter188,Benzthiazide,DDInter885,Hydrocortisone,Moderate
DDInter197,Betaxolol,DDInter885,Hydrocortisone,Moderate
DDInter202,Bexarotene,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter206,Bifidobacterium longum infantis,Moderate
DDInter885,Hydrocortisone,DDInter212,Bisacodyl,Moderate
DDInter216,Bisoprolol,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter221,Boceprevir,Moderate
DDInter223,Bosentan,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter241,Bromfenac,Moderate
DDInter885,Hydrocortisone,DDInter248,Bumetanide,Moderate
DDInter885,Hydrocortisone,DDInter252,Bupropion,Major
DDInter256,Butabarbital,DDInter885,Hydrocortisone,Moderate
DDInter257,Butalbital,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter264,Calaspargase pegol,Moderate
DDInter885,Hydrocortisone,DDInter271,Calcium carbonate,Minor
DDInter885,Hydrocortisone,DDInter280,Canagliflozin,Moderate
DDInter885,Hydrocortisone,DDInter281,Canakinumab,Moderate
DDInter885,Hydrocortisone,DDInter282,Candida albicans,Moderate
DDInter288,Capreomycin,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter292,Captopril,Moderate
DDInter293,Carbamazepine,DDInter885,Hydrocortisone,Moderate
DDInter303,Carteolol,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter305,Carvedilol,Moderate
DDInter885,Hydrocortisone,DDInter787,Frangula purshiana bark,Moderate
DDInter885,Hydrocortisone,DDInter307,Castor oil,Moderate
DDInter336,Celecoxib,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter337,Cemiplimab,Moderate
DDInter885,Hydrocortisone,DDInter338,Cenobamate,Moderate
DDInter885,Hydrocortisone,DDInter340,Ceritinib,Moderate
DDInter885,Hydrocortisone,DDInter342,Certolizumab pegol,Major
DDInter885,Hydrocortisone,DDInter360,Chlorothiazide,Moderate
DDInter363,Chlorpromazine,DDInter885,Hydrocortisone,Moderate
DDInter364,Chlorpropamide,DDInter885,Hydrocortisone,Moderate
DDInter365,Chlorthalidone,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1931,Vibrio cholerae CVD 103-HgR strain live antigen,Moderate
DDInter885,Hydrocortisone,DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),Moderate
DDInter885,Hydrocortisone,DDInter368,Cholestyramine,Moderate
DDInter885,Hydrocortisone,DDInter370,Choline salicylate,Moderate
DDInter885,Hydrocortisone,DDInter383,Cinoxacin,Major
DDInter384,Ciprofloxacin,DDInter885,Hydrocortisone,Major
DDInter387,Cisplatin,DDInter885,Hydrocortisone,Moderate
DDInter392,Cladribine,DDInter885,Hydrocortisone,Major
DDInter885,Hydrocortisone,DDInter393,Clarithromycin,Moderate
DDInter885,Hydrocortisone,DDInter396,Clevidipine,Moderate
DDInter412,Clonidine,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter424,Cobicistat,Moderate
DDInter885,Hydrocortisone,DDInter428,Coccidioides immitis spherule,Moderate
DDInter885,Hydrocortisone,DDInter432,Colesevelam,Moderate
DDInter433,Colestipol,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter438,Conivaptan,Moderate
DDInter439,Conjugated estrogens,DDInter885,Hydrocortisone,Moderate
DDInter440,Conjugated estrogens (topical),DDInter885,Hydrocortisone,Moderate
DDInter458,Cyclosporine,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter462,Dabrafenib,Moderate
DDInter885,Hydrocortisone,DDInter474,Dapagliflozin,Moderate
DDInter885,Hydrocortisone,DDInter482,Darunavir,Moderate
DDInter885,Hydrocortisone,DDInter484,Dasatinib,Moderate
DDInter885,Hydrocortisone,DDInter488,Deferasirox,Major
DDInter885,Hydrocortisone,DDInter495,Delafloxacin,Major
DDInter496,Delavirdine,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter500,Denosumab,Moderate
DDInter885,Hydrocortisone,DDInter502,Deserpidine,Moderate
DDInter885,Hydrocortisone,DDInter505,Desirudin,Major
DDInter507,Desmopressin,DDInter885,Hydrocortisone,Major
DDInter885,Hydrocortisone,DDInter535,Diazoxide,Moderate
DDInter885,Hydrocortisone,DDInter540,Diclofenamide,Moderate
DDInter537,Diclofenac,DDInter885,Hydrocortisone,Moderate
DDInter542,Dicoumarol,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter545,Dienestrol (topical),Moderate
DDInter548,Diethylstilbestrol,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter551,Diflunisal,Moderate
DDInter885,Hydrocortisone,DDInter553,Digitoxin,Moderate
DDInter554,Digoxin,DDInter885,Hydrocortisone,Moderate
DDInter561,Diltiazem,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter564,Dimethyl fumarate,Moderate
DDInter885,Hydrocortisone,DDInter568,Dinutuximab,Major
DDInter885,Hydrocortisone,DDInter574,Diroximel fumarate,Moderate
DDInter575,Disopyramide,DDInter885,Hydrocortisone,Moderate
DDInter580,Dofetilide,DDInter885,Hydrocortisone,Major
DDInter885,Hydrocortisone,DDInter590,Doxacurium,Moderate
DDInter592,Doxazosin,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter602,Dronedarone,Major
DDInter603,Droperidol,DDInter885,Hydrocortisone,Major
DDInter885,Hydrocortisone,DDInter607,Dulaglutide,Moderate
DDInter885,Hydrocortisone,DDInter610,Durvalumab,Moderate
DDInter885,Hydrocortisone,DDInter612,Duvelisib,Moderate
DDInter885,Hydrocortisone,DDInter614,Echinacea,Minor
DDInter885,Hydrocortisone,DDInter622,Edrophonium,Moderate
DDInter623,Efalizumab,DDInter885,Hydrocortisone,Moderate
DDInter624,Efavirenz,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter636,Empagliflozin,Moderate
DDInter638,Enalapril,DDInter885,Hydrocortisone,Moderate
DDInter644,Enoxacin,DDInter885,Hydrocortisone,Major
DDInter885,Hydrocortisone,DDInter649,Enzalutamide,Moderate
DDInter656,Eplerenone,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter658,Eprosartan,Moderate
DDInter885,Hydrocortisone,DDInter669,Ertugliflozin,Moderate
DDInter670,Erythromycin,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter678,Esterified estrogens,Moderate
DDInter885,Hydrocortisone,DDInter679,Estradiol,Moderate
DDInter885,Hydrocortisone,DDInter680,Estradiol (topical),Moderate
DDInter885,Hydrocortisone,DDInter681,Estramustine,Moderate
DDInter682,Estrone,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter683,Estrone sulfate,Moderate
DDInter885,Hydrocortisone,DDInter684,Estrone sulfate (topical),Moderate
DDInter687,Etanercept,DDInter885,Hydrocortisone,Major
DDInter885,Hydrocortisone,DDInter686,Etacrynic acid,Moderate
DDInter885,Hydrocortisone,DDInter696,Ethotoin,Moderate
DDInter885,Hydrocortisone,DDInter699,Etodolac,Moderate
DDInter885,Hydrocortisone,DDInter703,Etravirine,Moderate
DDInter885,Hydrocortisone,DDInter706,Exenatide,Moderate
DDInter885,Hydrocortisone,DDInter714,Fedratinib,Moderate
DDInter885,Hydrocortisone,DDInter716,Felodipine,Moderate
DDInter885,Hydrocortisone,DDInter720,Fenoldopam,Moderate
DDInter721,Fenoprofen,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter737,Fingolimod,Major
DDInter743,Fluconazole,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter759,Fluoxymesterone,Moderate
DDInter760,Fluphenazine,DDInter885,Hydrocortisone,Moderate
DDInter763,Flurbiprofen,DDInter885,Hydrocortisone,Moderate
DDInter770,Fluvoxamine,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter777,Fosamprenavir,Moderate
DDInter885,Hydrocortisone,DDInter778,Fosaprepitant,Moderate
DDInter779,Foscarnet,DDInter885,Hydrocortisone,Moderate
DDInter781,Fosinopril,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter783,Fosphenytoin,Moderate
DDInter885,Hydrocortisone,DDInter785,Fostamatinib,Moderate
DDInter790,Furosemide,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter803,Gallium chloride Ga-67,Moderate
DDInter885,Hydrocortisone,DDInter809,Gatifloxacin,Major
DDInter885,Hydrocortisone,DDInter813,Gemifloxacin,Major
DDInter825,Glimepiride,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter826,Glipizide,Moderate
DDInter885,Hydrocortisone,DDInter831,Glyburide,Moderate
DDInter885,Hydrocortisone,DDInter832,Glycerin,Moderate
DDInter885,Hydrocortisone,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter885,Hydrocortisone,DDInter837,Golimumab,Major
DDInter842,Grepafloxacin,DDInter885,Hydrocortisone,Major
DDInter844,Guanabenz,DDInter885,Hydrocortisone,Moderate
DDInter845,Guanadrel,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter846,Guanethidine,Moderate
DDInter885,Hydrocortisone,DDInter847,Guanfacine,Moderate
DDInter853,Haloperidol,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter858,Hepatitis A Vaccine,Moderate
DDInter885,Hydrocortisone,DDInter860,Hepatitis B Vaccine (Recombinant),Moderate
DDInter885,Hydrocortisone,DDInter875,Human papillomavirus type 11 L1 capsid protein antigen,Moderate
DDInter885,Hydrocortisone,DDInter881,Hyaluronidase,Minor
DDInter885,Hydrocortisone,DDInter882,Hydralazine,Moderate
DDInter885,Hydrocortisone,DDInter883,Hydrochlorothiazide,Moderate
DDInter885,Hydrocortisone,DDInter889,Hydroflumethiazide,Moderate
DDInter885,Hydrocortisone,DDInter905,Idelalisib,Moderate
DDInter909,Imatinib,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter915,Indacaterol,Minor
DDInter885,Hydrocortisone,DDInter916,Indapamide,Moderate
DDInter917,Indinavir,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter918,Indium In-111 oxyquinoline,Moderate
DDInter921,Indomethacin,DDInter885,Hydrocortisone,Moderate
DDInter923,Infliximab,DDInter885,Hydrocortisone,Major
DDInter885,Hydrocortisone,DDInter924,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Moderate
DDInter885,Hydrocortisone,DDInter925,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Moderate
DDInter934,Insulin human,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter929,Insulin aspart (aspart),Moderate
DDInter885,Hydrocortisone,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter885,Hydrocortisone,DDInter930,Insulin degludec,Moderate
DDInter885,Hydrocortisone,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter885,Hydrocortisone,Moderate
DDInter936,Insulin human (isophane),DDInter885,Hydrocortisone,Moderate
DDInter940,Insulin lispro,DDInter885,Hydrocortisone,Moderate
DDInter941,Insulin lispro (protamine),DDInter885,Hydrocortisone,Moderate
DDInter937,Insulin human (regular),DDInter885,Hydrocortisone,Moderate
DDInter939,Insulin human (zinc),DDInter885,Hydrocortisone,Moderate
DDInter938,Insulin human (zinc extended),DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter960,Iohexol,Major
DDInter885,Hydrocortisone,DDInter961,Iopamidol,Major
DDInter885,Hydrocortisone,DDInter969,Ipilimumab,Moderate
DDInter885,Hydrocortisone,DDInter972,Irbesartan,Moderate
DDInter885,Hydrocortisone,DDInter980,Isavuconazonium,Moderate
DDInter982,Isoetharine,DDInter885,Hydrocortisone,Minor
DDInter885,Hydrocortisone,DDInter986,Isoniazid,Minor
DDInter885,Hydrocortisone,DDInter987,Isoprenaline,Minor
DDInter993,Isradipine,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter995,Itraconazole,Moderate
DDInter885,Hydrocortisone,DDInter997,Ivacaftor,Moderate
DDInter885,Hydrocortisone,DDInter1008,Ketoconazole,Moderate
DDInter885,Hydrocortisone,DDInter1009,Ketoprofen,Moderate
DDInter1013,Labetalol,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1016,Lactitol,Moderate
DDInter885,Hydrocortisone,DDInter1017,Lactobacillus acidophilus,Moderate
DDInter1018,Lactulose,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1024,Lapatinib,Moderate
DDInter885,Hydrocortisone,DDInter1026,Larotrectinib,Moderate
DDInter885,Hydrocortisone,DDInter1032,Lefamulin,Moderate
DDInter885,Hydrocortisone,DDInter1033,Leflunomide,Major
DDInter885,Hydrocortisone,DDInter1039,Letermovir,Moderate
DDInter885,Hydrocortisone,DDInter1063,Levosalbutamol,Minor
DDInter885,Hydrocortisone,DDInter1045,Levamlodipine,Moderate
DDInter885,Hydrocortisone,DDInter1055,Levofloxacin,Major
DDInter885,Hydrocortisone,DDInter1065,Licorice,Moderate
DDInter885,Hydrocortisone,DDInter1070,Linagliptin,Moderate
DDInter885,Hydrocortisone,DDInter1077,Liraglutide,Moderate
DDInter1079,Lisinopril,DDInter885,Hydrocortisone,Moderate
